SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
IDFC,EQ,52,52.45,50.5,50.75,50.7,51.85,3617688,186396297.95,04-APR-2018,7619,INE043D01016
IDFCBANK,EQ,49.05,49.4,48.05,48.25,48.2,48.75,5579913,271695136.2,04-APR-2018,17642,INE092T01019
IGL,EQ,279.95,286.9,279,281.25,280.4,278.05,2639947,749832859.25,04-APR-2018,25354,INE203G01027
INDIACEM,EQ,154.7,154.7,148.7,149.7,149.6,153.4,2522921,380772604.6,04-APR-2018,17136,INE383A01012
INDIANB,EQ,306.5,312.85,299.15,302.9,304.05,307.35,1283750,393561641.8,04-APR-2018,13526,INE562A01011
INDIGO,EQ,1371.3,1417.95,1371.3,1387.4,1394,1367.85,1341132,1877512570.75,04-APR-2018,56363,INE646L01027
INDUSINDBK,EQ,1830,1839.45,1792.6,1799.35,1799.9,1829.7,732382,1330568272.75,04-APR-2018,33471,INE095A01012
INFIBEAM,EQ,161.95,164,156,158.7,159,158.45,6291644,1010499644.9,04-APR-2018,63407,INE483S01020
INFRATEL,EQ,337,338.95,335,336.95,336.8,339.15,1385801,466940783.95,04-APR-2018,48971,INE121J01017
INFY,EQ,1144,1144.55,1120,1124.2,1122.7,1140.45,2406651,2723878712.95,04-APR-2018,137029,INE009A01021
IOC,EQ,174.9,174.9,170.15,171.15,171.15,174.15,5753755,988366899.25,04-APR-2018,35210,INE242A01010
IRB,EQ,241.9,244.45,233.8,234.8,234.6,241.9,1975047,471008095.2,04-APR-2018,17510,INE821I01014
ITC,EQ,259.5,259.8,257.1,258.6,259.05,258.5,8392947,2169907681.5,04-APR-2018,77397,INE154A01025
IBULHSGFIN,EQ,1309.9,1349.9,1305.75,1340.15,1349.9,1291.8,1857989,2474711998.7,05-APR-2018,50465,INE148I01020
ICICIBANK,EQ,267.8,280,267.7,278.65,278.4,268.65,26759108,7367938458.6,05-APR-2018,192799,INE090A01021
ICICIPRULI,EQ,393.5,397,390.35,393.75,394,388.45,651583,256014472.75,05-APR-2018,13019,INE726G01019
IDBI,EQ,72.95,72.95,71.15,72.3,72.35,70,43540989,3140447485.1,05-APR-2018,66619,INE008A01015
IDEA,EQ,77.05,77.7,76,76.9,76.85,76.6,9220944,708924926.3,05-APR-2018,35905,INE669E01016
IDFC,EQ,51.6,52.75,51.2,52.4,52.5,50.75,2806868,146446423.5,05-APR-2018,6566,INE043D01016
IDFCBANK,EQ,48.85,49.95,48.6,49.5,49.65,48.25,6800298,335590465.8,05-APR-2018,16308,INE092T01019
IGL,EQ,283,292.85,281.65,289.85,290.25,281.25,2195459,631628636.9,05-APR-2018,17638,INE203G01027
INDIACEM,EQ,152.05,155.85,151.2,155.45,154.8,149.7,2877762,443673443.25,05-APR-2018,16569,INE383A01012
INDIANB,EQ,308,319.6,305.3,317.3,319,302.9,1704321,531431699.25,05-APR-2018,18146,INE562A01011
INDIGO,EQ,1402,1459,1398,1448.85,1449,1387.4,2150967,3088096568.7,05-APR-2018,87915,INE646L01027
INDUSINDBK,EQ,1832.7,1841.6,1812,1836.95,1841,1799.35,613812,1121044935,05-APR-2018,23226,INE095A01012
INFIBEAM,EQ,161,164.7,160.05,163.4,164.25,158.7,5697227,923230894.3,05-APR-2018,54770,INE483S01020
INFRATEL,EQ,337.55,340.5,330.25,338.05,338.6,336.95,3807792,1276962931.75,05-APR-2018,57875,INE121J01017
INFY,EQ,1139.55,1151.3,1129.1,1147.55,1146.05,1124.2,3881772,4427993459.7,05-APR-2018,101745,INE009A01021
IOC,EQ,172.9,174.15,171.7,173.55,173.4,171.15,4094041,707926305.1,05-APR-2018,24991,INE242A01010
IRB,EQ,237.9,243.45,237,241.15,242,234.8,1565229,377411613.95,05-APR-2018,13403,INE821I01014
ITC,EQ,255.5,260,255.5,259.65,259.8,258.6,9113610,2357197515.8,05-APR-2018,99052,INE154A01025
IBULHSGFIN,EQ,1355,1355,1340.1,1348.4,1348.45,1340.15,1859185,2505721242.95,06-APR-2018,54448,INE148I01020
ICICIBANK,EQ,278.4,282.95,277,280.65,279.95,278.65,31577015,8835462618.4,06-APR-2018,140814,INE090A01021
ICICIPRULI,EQ,394,403.45,392.8,400.9,401.1,393.75,561852,224841842.55,06-APR-2018,19939,INE726G01019
IDBI,EQ,72.65,73.5,70.9,73.1,73.15,72.3,26489340,1909763705.25,06-APR-2018,44605,INE008A01015
IDEA,EQ,76.75,76.9,74.75,74.95,75,76.9,9581500,722583325.7,06-APR-2018,29980,INE669E01016
